initial_trust,initial_risk,round,quorum
0.1,0.28421052631578947,5,0.6289472365371003
0.1,0.28421052631578947,6,0.628759736532869
0.1,0.28421052631578947,7,0.628582500472331
0.1,0.28421052631578947,8,0.6283980272135588
0.1,0.28421052631578947,9,0.6282340718515069
0.1,0.28421052631578947,10,0.6280236704778761
0.1,0.28421052631578947,11,0.6278308704392962
0.1,0.28421052631578947,12,0.6275991378571987
0.1,0.28421052631578947,13,0.6274065145185574
0.1,0.28421052631578947,14,0.627178666028159
0.1,0.28421052631578947,15,0.6269516871480048
0.1,0.28421052631578947,16,0.626749675585538
0.1,0.28421052631578947,17,0.6265314372300956
0.1,0.28421052631578947,18,0.6263275898712926
0.1,0.28421052631578947,19,0.6261116423535712
0.1,0.28421052631578947,20,0.6259417454737165
0.1,0.28421052631578947,21,0.6257656792515404
0.1,0.28421052631578947,22,0.6255701034546063
0.1,0.28421052631578947,23,0.6253440449390656
0.1,0.28421052631578947,24,0.625137837561858
0.1,0.28421052631578947,25,0.6249655403151062
0.1,0.28421052631578947,26,0.6247630306642878
0.1,0.28421052631578947,27,0.624597105532629
0.1,0.28421052631578947,28,0.624406254291696
0.1,0.28421052631578947,29,0.624209336630599
0.1,0.28421052631578947,30,0.6240080539102321
0.1,0.28421052631578947,31,0.6237981475589118
0.1,0.28421052631578947,32,0.6235950384259916
0.1,0.28421052631578947,33,0.6233904061782408
0.1,0.28421052631578947,34,0.6231586045557755
0.1,0.28421052631578947,35,0.6229526609546706
0.1,0.28421052631578947,36,0.6228447204687626
0.1,0.28421052631578947,37,0.6227161667411387
0.1,0.28421052631578947,38,0.6225874656846595
0.1,0.28421052631578947,39,0.6224473859795471
0.1,0.28421052631578947,40,0.6223078236967664
0.1,0.28421052631578947,41,0.6221718213819664
0.1,0.28421052631578947,42,0.6220524290821488
0.1,0.28421052631578947,43,0.6219308864004536
0.1,0.28421052631578947,44,0.6218392140783119
0.1,0.28421052631578947,45,0.621772912679978
0.1,0.28421052631578947,46,0.6217102946665898
0.1,0.28421052631578947,47,0.6216425643690194
0.1,0.28421052631578947,48,0.6215741750052457
0.1,0.28421052631578947,49,0.6215062767714133
0.1,0.28421052631578947,50,0.6214438772180759
0.1,0.28421052631578947,51,0.6213728684453435
0.1,0.28421052631578947,52,0.6213066246440098
0.1,0.28421052631578947,53,0.6212301714036905
0.1,0.28421052631578947,54,0.6211561393989807
0.1,0.28421052631578947,55,0.6210790267148741
0.1,0.28421052631578947,56,0.6210184299399258
0.1,0.28421052631578947,57,0.6209532564796738
0.1,0.28421052631578947,58,0.6208731999366497
0.1,0.28421052631578947,59,0.6208245036750593
0.1,0.28421052631578947,60,0.6207970669393147
0.1,0.28421052631578947,61,0.6207639188211371
0.1,0.28421052631578947,62,0.6207386993232977
0.1,0.28421052631578947,63,0.6207131920095492
0.1,0.28421052631578947,64,0.6206810847116409
0.1,0.28421052631578947,65,0.6206490315938268
0.1,0.28421052631578947,66,0.6206226766183772
0.1,0.28421052631578947,67,0.6205976904483073
0.1,0.28421052631578947,68,0.6205689816869573
0.1,0.28421052631578947,69,0.6205438811450021
0.1,0.28421052631578947,70,0.6205173342080245
0.1,0.28421052631578947,71,0.6204867188004356
0.1,0.28421052631578947,72,0.6204542737415287
0.1,0.28421052631578947,73,0.6204308328044145
0.1,0.28421052631578947,74,0.6204026207423057
0.1,0.28421052631578947,75,0.6203763190838089
0.1,0.28421052631578947,76,0.6203511716081416
0.1,0.28421052631578947,77,0.6203180203685582
0.1,0.28421052631578947,78,0.6202945393933422
0.1,0.28421052631578947,79,0.6202697759581108
0.1,0.28421052631578947,80,0.6202433864276174
0.1,0.28421052631578947,81,0.6202169349642841
0.1,0.28421052631578947,82,0.6201896101155107
0.1,0.28421052631578947,83,0.6201622066683425
0.1,0.28421052631578947,84,0.6201315387912759
0.1,0.28421052631578947,85,0.6200997168157479
0.1,0.28421052631578947,86,0.6200684894922543
0.1,0.28421052631578947,87,0.6200379719242979
0.1,0.28421052631578947,88,0.6200113593129754
0.1,0.28421052631578947,89,0.62
0.1,0.28421052631578947,90,0.62
0.1,0.28421052631578947,91,0.62
0.1,0.28421052631578947,92,0.62
0.1,0.28421052631578947,93,0.62
0.1,0.28421052631578947,94,0.62
0.1,0.28421052631578947,95,0.62
0.1,0.28421052631578947,96,0.62
0.1,0.28421052631578947,97,0.62
0.1,0.28421052631578947,98,0.62
0.1,0.28421052631578947,99,0.62
0.1,0.3315789473684211,0,0.63
0.1,0.3315789473684211,1,0.6297445839993794
0.1,0.3315789473684211,2,0.6295230613311973
0.1,0.3315789473684211,3,0.6292841643827719
0.1,0.3315789473684211,4,0.6290366949988432
0.1,0.3315789473684211,5,0.6288360183604789
0.1,0.3315789473684211,6,0.6285905779916472
0.1,0.3315789473684211,7,0.6283295776996474
0.1,0.3315789473684211,8,0.6280843106195656
0.1,0.3315789473684211,9,0.627870210540217
0.1,0.3315789473684211,10,0.6276187077505825
0.1,0.3315789473684211,11,0.6274162082747965
0.1,0.3315789473684211,12,0.6271821065263644
0.1,0.3315789473684211,13,0.6269460414450286
0.1,0.3315789473684211,14,0.6266998316380804
0.1,0.3315789473684211,15,0.6264684452645201
0.1,0.3315789473684211,16,0.6262645071386657
0.1,0.3315789473684211,17,0.6260245043599063
0.1,0.3315789473684211,18,0.6257972034254965
0.1,0.3315789473684211,19,0.6255807316329403
0.1,0.3315789473684211,20,0.6253777948068462
0.1,0.3315789473684211,21,0.625152591029687
0.1,0.3315789473684211,22,0.6249553535642618
0.1,0.3315789473684211,23,0.6247044776853802
0.1,0.3315789473684211,24,0.6244406421397897
0.1,0.3315789473684211,25,0.6242039835216596
0.1,0.3315789473684211,26,0.6239388389320822
0.1,0.3315789473684211,27,0.6237135712962226
0.1,0.3315789473684211,28,0.6234884212757877
0.1,0.3315789473684211,29,0.6232619416514109
0.1,0.3315789473684211,30,0.6230285004791636
0.1,0.3315789473684211,31,0.6228535507789718
0.1,0.3315789473684211,32,0.6227123675744298
0.1,0.3315789473684211,33,0.6225548470205046
0.1,0.3315789473684211,34,0.6223945816422347
0.1,0.3315789473684211,35,0.6222424837316508
0.1,0.3315789473684211,36,0.6220708385510156
0.1,0.3315789473684211,37,0.621914755716611
0.1,0.3315789473684211,38,0.6218029593477854
0.1,0.3315789473684211,39,0.6217114628993929
0.1,0.3315789473684211,40,0.62162292994422
0.1,0.3315789473684211,41,0.621537092621504
0.1,0.3315789473684211,42,0.6214629326144575
0.1,0.3315789473684211,43,0.6213785970371704
0.1,0.3315789473684211,44,0.6212838141319819
0.1,0.3315789473684211,45,0.6211912595181642
0.1,0.3315789473684211,46,0.6211191289176089
0.1,0.3315789473684211,47,0.6210368108165746
0.1,0.3315789473684211,48,0.6209446154013512
0.1,0.3315789473684211,49,0.6208624622132737
0.1,0.3315789473684211,50,0.6208132045971915
0.1,0.3315789473684211,51,0.6207809655787043
0.1,0.3315789473684211,52,0.6207476199174863
0.1,0.3315789473684211,53,0.620710458964253
0.1,0.3315789473684211,54,0.6206821285075869
0.1,0.3315789473684211,55,0.620650528378967
0.1,0.3315789473684211,56,0.620620179457196
0.1,0.3315789473684211,57,0.620587780322743
0.1,0.3315789473684211,58,0.6205518734974246
0.1,0.3315789473684211,59,0.6205180650311546
0.1,0.3315789473684211,60,0.6204812241295156
0.1,0.3315789473684211,61,0.6204433277112293
0.1,0.3315789473684211,62,0.6204065545634683
0.1,0.3315789473684211,63,0.6203741627438075
0.1,0.3315789473684211,64,0.6203434482061698
0.1,0.3315789473684211,65,0.6203070986816015
0.1,0.3315789473684211,66,0.6202761202922615
0.1,0.3315789473684211,67,0.6202430265320219
0.1,0.3315789473684211,68,0.6202050238913679
0.1,0.3315789473684211,69,0.6201686163019418
0.1,0.3315789473684211,70,0.6201380193045016
0.1,0.3315789473684211,71,0.6201079808101254
0.1,0.3315789473684211,72,0.620076504933379
0.1,0.3315789473684211,73,0.6200386521500725
0.1,0.3315789473684211,74,0.620009732480877
0.1,0.3315789473684211,75,0.62
0.1,0.3315789473684211,76,0.62
0.1,0.3315789473684211,77,0.62
0.1,0.3315789473684211,78,0.62
0.1,0.3315789473684211,79,0.62
0.1,0.3315789473684211,80,0.62
0.1,0.3315789473684211,81,0.62
0.1,0.3315789473684211,82,0.62
0.1,0.3315789473684211,83,0.62
0.1,0.3315789473684211,84,0.62
0.1,0.3315789473684211,85,0.62
0.1,0.3315789473684211,86,0.62
0.1,0.3315789473684211,87,0.62
0.1,0.3315789473684211,88,0.62
0.1,0.3315789473684211,89,0.62
0.1,0.3315789473684211,90,0.62
0.1,0.3315789473684211,91,0.62
0.1,0.3315789473684211,92,0.62
0.1,0.3315789473684211,93,0.62
0.1,0.3315789473684211,94,0.62
0.1,0.3315789473684211,95,0.62
0.1,0.3315789473684211,96,0.62
0.1,0.3315789473684211,97,0.62
0.1,0.3315789473684211,98,0.62
0.1,0.3315789473684211,99,0.62
0.1,0.37894736842105264,0,0.63
0.1,0.37894736842105264,1,0.6297435726271688
0.1,0.37894736842105264,2,0.6294907129496394
0.1,0.37894736842105264,3,0.6292264348356974
0.1,0.37894736842105264,4,0.6289448730547758
0.1,0.37894736842105264,5,0.6286576031990279
0.1,0.37894736842105264,6,0.6283666606957874
0.1,0.37894736842105264,7,0.6281055259222511
0.1,0.37894736842105264,8,0.6278486068253774
0.1,0.37894736842105264,9,0.6275877615225028
0.1,0.37894736842105264,10,0.6273210638482497
0.1,0.37894736842105264,11,0.6270526655823898
0.1,0.37894736842105264,12,0.6268177951020694
0.1,0.37894736842105264,13,0.6265759428304578
0.1,0.37894736842105264,14,0.6263121587563256
0.1,0.37894736842105264,15,0.6260274653242258
0.1,0.37894736842105264,16,0.6257288607615792
0.1,0.37894736842105264,17,0.6254528384717607
0.1,0.37894736842105264,18,0.6251779967054225
0.1,0.37894736842105264,19,0.6248970016610372
0.1,0.37894736842105264,20,0.6246008222200405
0.1,0.37894736842105264,21,0.6243652461151746
0.1,0.37894736842105264,22,0.624084314218014
0.1,0.37894736842105264,23,0.6238020266776116
0.1,0.37894736842105264,24,0.6235646887359629
0.1,0.37894736842105264,25,0.6232913830903468
0.1,0.37894736842105264,26,0.6230548515265923
0.1,0.37894736842105264,27,0.622847751368582
0.1,0.37894736842105264,28,0.6226810154627758
0.1,0.37894736842105264,29,0.6225135359797704
0.1,0.37894736842105264,30,0.6223305020621941
0.1,0.37894736842105264,31,0.6221791031050121
0.1,0.37894736842105264,32,0.6220109240945262
0.1,0.37894736842105264,33,0.621846162001793
0.1,0.37894736842105264,34,0.6217449222659548
0.1,0.37894736842105264,35,0.6216424135951001
0.1,0.37894736842105264,36,0.6215538738810508
0.1,0.37894736842105264,37,0.6214686741820215
0.1,0.37894736842105264,38,0.6213741096885805
0.1,0.37894736842105264,39,0.6212845655894755
0.1,0.37894736842105264,40,0.62120045351219
0.1,0.37894736842105264,41,0.621101749919587
0.1,0.37894736842105264,42,0.621007796221156
0.1,0.37894736842105264,43,0.6209024279551654
0.1,0.37894736842105264,44,0.6208268655676774
0.1,0.37894736842105264,45,0.6207902315655108
0.1,0.37894736842105264,46,0.6207521695737045
0.1,0.37894736842105264,47,0.6207101533742516
0.1,0.37894736842105264,48,0.620674471002187
0.1,0.37894736842105264,49,0.6206398172933059
0.1,0.37894736842105264,50,0.6205980947441785
0.1,0.37894736842105264,51,0.6205592770531994
0.1,0.37894736842105264,52,0.6205180887195472
0.1,0.37894736842105264,53,0.6204784898808214
0.1,0.37894736842105264,54,0.6204365866092943
0.1,0.37894736842105264,55,0.6204026615540865
0.1,0.37894736842105264,56,0.6203689844938085
0.1,0.37894736842105264,57,0.6203270179143098
0.1,0.37894736842105264,58,0.6202875427335803
0.1,0.37894736842105264,59,0.620253734466825
0.1,0.37894736842105264,60,0.6202166236922013
0.1,0.37894736842105264,61,0.6201828072552088
0.1,0.37894736842105264,62,0.6201478648769311
0.1,0.37894736842105264,63,0.6201091220169597
0.1,0.37894736842105264,64,0.6200725850472087
0.1,0.37894736842105264,65,0.6200310562099007
0.1,0.37894736842105264,66,0.62
0.1,0.37894736842105264,67,0.62
0.1,0.37894736842105264,68,0.62
0.1,0.37894736842105264,69,0.62
0.1,0.37894736842105264,70,0.62
0.1,0.37894736842105264,71,0.62
0.1,0.37894736842105264,72,0.62
0.1,0.37894736842105264,73,0.62
0.1,0.37894736842105264,74,0.62
0.1,0.37894736842105264,75,0.62
0.1,0.37894736842105264,76,0.62
0.1,0.37894736842105264,77,0.62
0.1,0.37894736842105264,78,0.62
0.1,0.37894736842105264,79,0.62
0.1,0.37894736842105264,80,0.62
0.1,0.37894736842105264,81,0.62
0.1,0.37894736842105264,82,0.62
0.1,0.37894736842105264,83,0.62
0.1,0.37894736842105264,84,0.62
0.1,0.37894736842105264,85,0.62
0.1,0.37894736842105264,86,0.62
0.1,0.37894736842105264,87,0.62
0.1,0.37894736842105264,88,0.62
0.1,0.37894736842105264,89,0.62
0.1,0.37894736842105264,90,0.62
0.1,0.37894736842105264,91,0.62
0.1,0.37894736842105264,92,0.62
0.1,0.37894736842105264,93,0.62
0.1,0.37894736842105264,94,0.62
0.1,0.37894736842105264,95,0.62
0.1,0.37894736842105264,96,0.62
0.1,0.37894736842105264,97,0.62
0.1,0.37894736842105264,98,0.62
0.1,0.37894736842105264,99,0.62
0.1,0.4263157894736842,0,0.63
0.1,0.4263157894736842,1,0.6296923851034434
0.1,0.4263157894736842,2,0.6294208499607648
0.1,0.4263157894736842,3,0.6291052102637933
0.1,0.4263157894736842,4,0.6288239328611784
0.1,0.4263157894736842,5,0.6285361761188524
0.1,0.4263157894736842,6,0.6282681696267362
0.1,0.4263157894736842,7,0.6279408568634561
0.1,0.4263157894736842,8,0.6276148624953
0.1,0.4263157894736842,9,0.6273248900240735
0.1,0.4263157894736842,10,0.6270498473572043
0.1,0.4263157894736842,11,0.6267684594216123
0.1,0.4263157894736842,12,0.6265025761281995
0.1,0.4263157894736842,13,0.6262168772432937
0.1,0.4263157894736842,14,0.625892214367756
0.1,0.4263157894736842,15,0.6255698372235907
0.1,0.4263157894736842,16,0.6252805572445903
0.1,0.4263157894736842,17,0.6249894161804911
0.1,0.4263157894736842,18,0.6246808604182867
0.1,0.4263157894736842,19,0.6243744791639234
0.1,0.4263157894736842,20,0.6241016898252857
0.1,0.4263157894736842,21,0.6238045526822263
0.1,0.4263157894736842,22,0.6234873345175554
0.1,0.4263157894736842,23,0.6231717445991612
0.1,0.4263157894736842,24,0.6229248344371403
0.1,0.4263157894736842,25,0.6227120898185449
0.1,0.4263157894736842,26,0.622534764479692
0.1,0.4263157894736842,27,0.6223393335664062
0.1,0.4263157894736842,28,0.6221634953465309
0.1,0.4263157894736842,29,0.6219727447663063
0.1,0.4263157894736842,30,0.6218187490198069
0.1,0.4263157894736842,31,0.6217052922643308
0.1,0.4263157894736842,32,0.6216059358476613
0.1,0.4263157894736842,33,0.6214898830468203
0.1,0.4263157894736842,34,0.6213908128403266
0.1,0.4263157894736842,35,0.6212864187596617
0.1,0.4263157894736842,36,0.6211709755245418
0.1,0.4263157894736842,37,0.6210541276776654
0.1,0.4263157894736842,38,0.6209385519326172
0.1,0.4263157894736842,39,0.6208388531092581
0.1,0.4263157894736842,40,0.6207919527163537
0.1,0.4263157894736842,41,0.6207508928461531
0.1,0.4263157894736842,42,0.6207088470714196
0.1,0.4263157894736842,43,0.6206656528270827
0.1,0.4263157894736842,44,0.6206232737882729
0.1,0.4263157894736842,45,0.6205839101922571
0.1,0.4263157894736842,46,0.6205397482732947
0.1,0.4263157894736842,47,0.6205003524800365
0.1,0.4263157894736842,48,0.6204545229878522
0.1,0.4263157894736842,49,0.6204085841048622
0.1,0.4263157894736842,50,0.6203652880272718
0.1,0.4263157894736842,51,0.6203187956542323
0.1,0.4263157894736842,52,0.6202714686724253
0.1,0.4263157894736842,53,0.6202268519121039
0.1,0.4263157894736842,54,0.6201824870101927
0.1,0.4263157894736842,55,0.6201354858517452
0.1,0.4263157894736842,56,0.6200899126538026
0.1,0.4263157894736842,57,0.6200482586839176
0.1,0.4263157894736842,58,0.6200099357564379
0.1,0.4263157894736842,59,0.62
0.1,0.4263157894736842,60,0.62
0.1,0.4263157894736842,61,0.62
0.1,0.4263157894736842,62,0.62
0.1,0.4263157894736842,63,0.62
0.1,0.4263157894736842,64,0.62
0.1,0.4263157894736842,65,0.62
0.1,0.4263157894736842,66,0.62
0.1,0.4263157894736842,67,0.62
0.1,0.4263157894736842,68,0.62
0.1,0.4263157894736842,69,0.62
0.1,0.4263157894736842,70,0.62
0.1,0.4263157894736842,71,0.62
0.1,0.4263157894736842,72,0.62
0.1,0.4263157894736842,73,0.62
0.1,0.4263157894736842,74,0.62
0.1,0.4263157894736842,75,0.62
0.1,0.4263157894736842,76,0.62
0.1,0.4263157894736842,77,0.62
0.1,0.4263157894736842,78,0.62
0.1,0.4263157894736842,79,0.62
0.1,0.4263157894736842,80,0.62
0.1,0.4263157894736842,81,0.62
0.1,0.4263157894736842,82,0.62
0.1,0.4263157894736842,83,0.62
0.1,0.4263157894736842,84,0.62
0.1,0.4263157894736842,85,0.62
0.1,0.4263157894736842,86,0.62
0.1,0.4263157894736842,87,0.62
0.1,0.4263157894736842,88,0.62
0.1,0.4263157894736842,89,0.62
0.1,0.4263157894736842,90,0.62
0.1,0.4263157894736842,91,0.62
0.1,0.4263157894736842,92,0.62
0.1,0.4263157894736842,93,0.62
0.1,0.4263157894736842,94,0.62
0.1,0.4263157894736842,95,0.62
0.1,0.4263157894736842,96,0.62
0.1,0.4263157894736842,97,0.62
0.1,0.4263157894736842,98,0.62
0.1,0.4263157894736842,99,0.62
0.1,0.4736842105263158,0,0.63
0.1,0.4736842105263158,1,0.629692152132841
0.1,0.4736842105263158,2,0.629373680179157
0.1,0.4736842105263158,3,0.6290317469924521
0.1,0.4736842105263158,4,0.6287013385915201
0.1,0.4736842105263158,5,0.6283647881680045
0.1,0.4736842105263158,6,0.6280484716629652
0.1,0.4736842105263158,7,0.6277192504130261
0.1,0.4736842105263158,8,0.6273890533644026
0.1,0.4736842105263158,9,0.6270494370777443
0.1,0.4736842105263158,10,0.6267055052110875
0.1,0.4736842105263158,11,0.6263910466455717
0.1,0.4736842105263158,12,0.6260778452857145
0.1,0.4736842105263158,13,0.6257360433979257
0.1,0.4736842105263158,14,0.6254172244162777
0.1,0.4736842105263158,15,0.6250556113129788
0.1,0.4736842105263158,16,0.6247184989416444
0.1,0.4736842105263158,17,0.6243756674732045
0.1,0.4736842105263158,18,0.6240188660597181
0.1,0.4736842105263158,19,0.6237193633364144
0.1,0.4736842105263158,20,0.6233775266163798
0.1,0.4736842105263158,21,0.6230439397389831
0.1,0.4736842105263158,22,0.6228174279503822
0.1,0.4736842105263158,23,0.6225954036913575
0.1,0.4736842105263158,24,0.6223693209428603
0.1,0.4736842105263158,25,0.622160821402527
0.1,0.4736842105263158,26,0.6219598423826624
0.1,0.4736842105263158,27,0.6217915256272961
0.1,0.4736842105263158,28,0.621671937232435
0.1,0.4736842105263158,29,0.6215656282200955
0.1,0.4736842105263158,30,0.6214570191682217
0.1,0.4736842105263158,31,0.621337159852435
0.1,0.4736842105263158,32,0.621219059915721
0.1,0.4736842105263158,33,0.6211104670078039
0.1,0.4736842105263158,34,0.6209945206987728
0.1,0.4736842105263158,35,0.6208753442161301
0.1,0.4736842105263158,36,0.6208075500958999
0.1,0.4736842105263158,37,0.620764080192168
0.1,0.4736842105263158,38,0.620715733248936
0.1,0.4736842105263158,39,0.6206703952054172
0.1,0.4736842105263158,40,0.620624086002104
0.1,0.4736842105263158,41,0.6205810345498761
0.1,0.4736842105263158,42,0.6205377106230574
0.1,0.4736842105263158,43,0.6204862421556501
0.1,0.4736842105263158,44,0.6204402113934735
0.1,0.4736842105263158,45,0.6203917337285764
0.1,0.4736842105263158,46,0.6203476147424709
0.1,0.4736842105263158,47,0.6203014320045969
0.1,0.4736842105263158,48,0.6202491070286773
0.1,0.4736842105263158,49,0.6202045305902033
0.1,0.4736842105263158,50,0.6201524684936996
0.1,0.4736842105263158,51,0.6201013976868942
0.1,0.4736842105263158,52,0.6200501905409261
0.1,0.4736842105263158,53,0.6200038318445238
0.1,0.4736842105263158,54,0.62
0.1,0.4736842105263158,55,0.62
0.1,0.4736842105263158,56,0.62
0.1,0.4736842105263158,57,0.62
0.1,0.4736842105263158,58,0.62
0.1,0.4736842105263158,59,0.62
0.1,0.4736842105263158,60,0.62
0.1,0.4736842105263158,61,0.62
0.1,0.4736842105263158,62,0.62
0.1,0.4736842105263158,63,0.62
0.1,0.4736842105263158,64,0.62
0.1,0.4736842105263158,65,0.62
0.1,0.4736842105263158,66,0.62
