sample_id,case,scenario,severity_tier,attack_magnitude,snr_estimate,sample_idx,split,y_true,nis,nis_threshold,a_nis,cusum_g,cusum_threshold,a_cusum,jitter_z,jitter_bar,a_jitter,s_comp,theta_seq,theta_threshold,a_seq,votes,d_k2,d_k1,S_cond
case14_branch_outage_051,case14,branch_outage,Tier 4 (Severe),0.012,6.0,51,test,1,1018.1643,66.2062,1,3010.9032,5.0,1,0.5989,0.7652,0,0.83826,8.375962,4.381372,1,2,1,1,3829.6
case14_branch_outage_052,case14,branch_outage,Tier 1 (Subtle),0.0025,1.25,52,test,1,767.0255,66.2062,1,3067.6461,5.0,1,1.5517,0.8421,0,0.842104,8.38047,4.381372,1,2,1,1,3838.12
case14_branch_outage_053,case14,branch_outage,Tier 2 (Moderate),0.005,2.5,53,test,1,193.2024,66.2062,1,3077.9923,5.0,1,0.8257,0.877,0,0.843851,8.386274,4.381372,1,2,1,1,3810.23
case14_branch_outage_054,case14,branch_outage,Tier 3 (Strong),0.008,4.0,54,test,1,581.6855,66.2062,1,3119.7494,5.0,1,0.5457,0.8564,0,0.84282,8.390467,4.381372,1,2,1,1,3835.43
case14_branch_outage_055,case14,branch_outage,Tier 4 (Severe),0.012,6.0,55,test,1,837.1699,66.2062,1,3182.1638,5.0,1,1.0794,0.9094,0,0.845471,8.396891,4.381372,1,2,1,1,3799.64
case14_branch_outage_056,case14,branch_outage,Tier 1 (Subtle),0.0025,1.25,56,test,1,594.6318,66.2062,1,3224.9677,5.0,1,1.449,0.963,0,0.84815,8.405352,4.381372,1,2,1,1,3930.2
case14_branch_outage_057,case14,branch_outage,Tier 2 (Moderate),0.005,2.5,57,test,1,208.2199,66.2062,1,3236.5281,5.0,1,2.1286,1.0501,0,0.852507,8.417323,4.381372,1,2,1,1,3786.11
case14_branch_outage_058,case14,branch_outage,Tier 3 (Strong),0.008,4.0,58,test,1,720.3935,66.2062,1,3289.5006,5.0,1,0.5335,1.0078,0,0.850389,8.42598,4.381372,1,2,1,1,3816.8
case14_branch_outage_059,case14,branch_outage,Tier 4 (Severe),0.012,6.0,59,test,1,1406.0898,66.2062,1,3397.9153,5.0,1,0.3129,0.9198,0,0.845988,8.42937,4.381372,1,2,1,1,3866.91
case14_fdia_000,case14,fdia,Tier 1 (Subtle),0.002728,1.36,0,test,1,714.6573,66.2062,1,3450.4239,5.0,1,1.6022,0.9521,0,0.847603,8.434036,4.381372,1,2,1,1,3843.62
case14_fdia_001,case14,fdia,Tier 2 (Moderate),0.00801,4.01,1,test,1,406.0523,66.2062,1,3477.9801,5.0,1,2.2344,1.0088,0,0.850442,8.441074,4.381372,1,2,1,1,3848.21
case14_fdia_002,case14,fdia,Tier 3 (Strong),0.015409,7.7,2,test,1,1173.3495,66.2062,1,3567.5765,5.0,1,1.0317,1.0229,0,0.851145,8.448112,4.381372,1,2,1,1,3867.23
case14_fdia_003,case14,fdia,Tier 4 (Severe),0.03,15.0,3,test,1,1888.6131,66.2062,1,3715.0059,5.0,1,1.5794,1.0634,0,0.853171,8.456472,4.381372,1,2,1,1,3904.67
case14_fdia_004,case14,fdia,Tier 1 (Subtle),0.00371,1.85,4,test,1,532.4578,66.2062,1,3752.7827,5.0,1,1.5781,1.1368,0,0.85684,8.467665,4.381372,1,2,1,1,3994.73
case14_fdia_005,case14,fdia,Tier 2 (Moderate),0.007556,3.78,5,test,1,154.9757,66.2062,1,3760.038,5.0,1,0.3472,1.147,0,0.857349,8.478247,4.381372,1,2,1,1,3900.77
case14_fdia_006,case14,fdia,Tier 3 (Strong),0.014213,7.11,6,test,1,653.4165,66.2062,1,3807.595,5.0,1,0.1941,1.1114,0,0.855571,8.485994,4.381372,1,2,1,1,3875.11
case14_fdia_007,case14,fdia,Tier 4 (Severe),0.03,15.0,7,test,1,1787.0179,66.2062,1,3946.8098,5.0,1,0.3762,1.1063,0,0.855315,8.492709,4.381372,1,2,1,1,3903.6
case14_fdia_008,case14,fdia,Tier 1 (Subtle),0.002843,1.42,8,test,1,656.3509,66.2062,1,3994.604,5.0,1,0.6277,1.0347,0,0.851735,8.495173,4.381372,1,2,1,1,3993.43
case14_fdia_009,case14,fdia,Tier 2 (Moderate),0.008912,4.46,9,test,1,183.978,66.2062,1,4004.2044,5.0,1,0.2682,0.9618,0,0.84809,8.493746,4.381372,1,2,1,1,3893.3
case14_fdia_010,case14,fdia,Tier 3 (Strong),0.01357,6.79,10,test,1,717.3634,66.2062,1,4056.9318,5.0,1,0.2528,0.9559,0,0.847793,8.492165,4.381372,1,2,1,1,3881.2
case14_fdia_011,case14,fdia,Tier 4 (Severe),0.03,15.0,11,test,1,1802.582,66.2062,1,4197.4051,5.0,1,0.866,0.9692,0,0.848461,8.491409,4.381372,1,2,1,1,3910.6
case14_fdia_012,case14,fdia,Tier 1 (Subtle),0.003621,1.81,12,test,1,534.6693,66.2062,1,4235.3607,5.0,1,1.249,0.9541,0,0.847705,8.489973,4.381372,1,2,1,1,3990.19
case14_fdia_013,case14,fdia,Tier 2 (Moderate),0.008994,4.5,13,test,1,181.3557,66.2062,1,4244.749,5.0,1,0.9603,0.9608,0,0.848041,8.489017,4.381372,1,2,1,1,3899.98
case14_fdia_014,case14,fdia,Tier 3 (Strong),0.01318,6.59,14,test,1,526.2039,66.2062,1,4282.0201,5.0,1,0.3069,0.9489,0,0.847444,8.487559,4.381372,1,2,1,1,3884.11
case14_fdia_015,case14,fdia,Tier 4 (Severe),0.03,15.0,15,test,1,1969.2719,66.2062,1,4435.9712,5.0,1,1.3397,0.9619,0,0.848095,8.486898,4.381372,1,2,1,1,3900.43
case14_fdia_016,case14,fdia,Tier 1 (Subtle),0.003952,1.98,16,test,1,493.1541,66.2062,1,4470.57,5.0,1,1.5067,0.9648,0,0.848239,8.486448,4.381372,1,2,1,1,3994.67
case14_fdia_017,case14,fdia,Tier 2 (Moderate),0.006035,3.02,17,test,1,370.4459,66.2062,1,4495.2473,5.0,1,0.7805,0.8974,0,0.844869,8.482672,4.381372,1,2,1,1,3904.01
case14_fdia_018,case14,fdia,Tier 3 (Strong),0.017177,8.59,18,test,1,756.0111,66.2062,1,4551.0996,5.0,1,0.6979,0.9056,0,0.84528,8.479685,4.381372,1,2,1,1,3874.07
case14_fdia_019,case14,fdia,Tier 4 (Severe),0.03,15.0,19,test,1,1888.7266,66.2062,1,4698.5381,5.0,1,0.5228,0.9161,0,0.845805,8.477522,4.381372,1,2,1,1,3918.97
case14_fdia_020,case14,fdia,Tier 1 (Subtle),0.002029,1.01,20,test,1,794.837,66.2062,1,4757.5297,5.0,1,0.4691,0.8594,0,0.842972,8.472742,4.381372,1,2,1,1,4004.07
case14_fdia_021,case14,fdia,Tier 2 (Moderate),0.009876,4.94,21,test,1,274.1625,66.2062,1,4774.4219,5.0,1,0.0027,0.7479,0,0.837393,8.462861,4.381372,1,2,1,1,3887.64
case14_fdia_022,case14,fdia,Tier 3 (Strong),0.012511,6.26,22,test,1,776.2229,66.2062,1,4831.9085,5.0,1,0.8405,0.7383,0,0.836915,8.45349,4.381372,1,2,1,1,3887.95
case14_fdia_023,case14,fdia,Tier 4 (Severe),0.03,15.0,23,test,1,1944.4443,66.2062,1,4983.8521,5.0,1,1.7713,0.7479,0,0.837395,8.445536,4.381372,1,2,1,1,3904.91
case14_fdia_024,case14,fdia,Tier 1 (Subtle),0.003014,1.51,24,test,1,589.0094,66.2062,1,5026.2014,5.0,1,0.7533,0.7067,0,0.835333,8.436315,4.381372,1,2,1,1,3990.22
case14_fdia_025,case14,fdia,Tier 2 (Moderate),0.008781,4.39,25,test,1,353.3639,66.2062,1,5049.4975,5.0,1,0.3446,0.7065,0,0.835326,8.42801,4.381372,1,2,1,1,3890.62
case14_fdia_026,case14,fdia,Tier 3 (Strong),0.015239,7.62,26,test,1,638.0725,66.2062,1,5095.8138,5.0,1,2.1037,0.802,0,0.8401,8.425309,4.381372,1,2,1,1,3887.74
case14_fdia_027,case14,fdia,Tier 4 (Severe),0.03,15.0,27,test,1,1799.3712,66.2062,1,5236.0275,5.0,1,0.8467,0.8255,0,0.841276,8.424055,4.381372,1,2,1,1,3914.34
case14_fdia_028,case14,fdia,Tier 1 (Subtle),0.00377,1.88,28,test,1,571.7256,66.2062,1,5276.9793,5.0,1,0.4977,0.819,0,0.840951,8.422601,4.381372,1,2,1,1,3997.36
case14_fdia_029,case14,fdia,Tier 2 (Moderate),0.006894,3.45,29,test,1,490.3031,66.2062,1,5311.3477,5.0,1,0.9894,0.8551,0,0.842755,8.423095,4.381372,1,2,1,1,3901.61
case14_fdia_030,case14,fdia,Tier 3 (Strong),0.017933,8.97,30,test,1,911.9014,66.2062,1,5379.8046,5.0,1,0.21,0.853,0,0.842648,8.423433,4.381372,1,2,1,1,3886.26
case14_fdia_031,case14,fdia,Tier 4 (Severe),0.03,15.0,31,test,1,1639.3862,66.2062,1,5507.0826,5.0,1,0.6272,0.841,0,0.84205,8.42314,4.381372,1,2,1,1,3924.61
case14_fdia_032,case14,fdia,Tier 1 (Subtle),0.003797,1.9,32,test,1,632.0498,66.2062,1,5552.9119,5.0,1,0.6934,0.8132,0,0.840661,8.421488,4.381372,1,2,1,1,4001.39
case14_fdia_033,case14,fdia,Tier 2 (Moderate),0.006051,3.03,33,test,1,218.2869,66.2062,1,5565.2863,5.0,1,0.8546,0.8079,0,0.840397,8.419736,4.381372,1,2,1,1,3898.99
case14_fdia_034,case14,fdia,Tier 3 (Strong),0.012248,6.12,34,test,1,671.1217,66.2062,1,5614.2748,5.0,1,1.6098,0.8731,0,0.843654,8.421416,4.381372,1,2,1,1,3870.71
case14_fdia_035,case14,fdia,Tier 4 (Severe),0.03,15.0,35,test,1,1851.5461,66.2062,1,5758.7071,5.0,1,1.5524,0.8837,0,0.844186,8.42346,4.381372,1,2,1,1,3895.29
case14_fdia_036,case14,fdia,Tier 1 (Subtle),0.002176,1.09,36,test,1,630.8047,66.2062,1,5804.4358,5.0,1,0.0101,0.8089,0,0.840444,8.421559,4.381372,1,2,1,1,3991.38
case14_fdia_037,case14,fdia,Tier 2 (Moderate),0.007359,3.68,37,test,1,395.3176,66.2062,1,5831.1241,5.0,1,0.4627,0.793,0,0.83965,8.419052,4.381372,1,2,1,1,3893.94
case14_fdia_038,case14,fdia,Tier 3 (Strong),0.012567,6.28,38,test,1,605.754,66.2062,1,5874.8273,5.0,1,2.1816,0.8672,0,0.843359,8.420506,4.381372,1,2,1,1,3879.2
case14_fdia_039,case14,fdia,Tier 4 (Severe),0.03,15.0,39,test,1,1890.1371,66.2062,1,6022.3798,5.0,1,0.3714,0.8596,0,0.84298,8.421436,4.381372,1,2,1,1,3894.82
case14_fdia_040,case14,fdia,Tier 1 (Subtle),0.002911,1.46,40,test,1,562.8977,66.2062,1,6062.6179,5.0,1,1.2458,0.8984,0,0.844922,8.424214,4.381372,1,2,1,1,3978.75
case14_fdia_041,case14,fdia,Tier 2 (Moderate),0.006678,3.34,41,test,1,175.2802,66.2062,1,6071.5149,5.0,1,0.3009,0.9133,0,0.845667,8.42746,4.381372,1,2,1,1,3888.52
case14_fdia_042,case14,fdia,Tier 3 (Strong),0.012744,6.37,42,test,1,552.3181,66.2062,1,6110.8975,5.0,1,1.9587,0.9693,0,0.848463,8.433177,4.381372,1,2,1,1,3869.8
case14_fdia_043,case14,fdia,Tier 4 (Severe),0.03,15.0,43,test,1,2029.0364,66.2062,1,6269.6809,5.0,1,0.3895,0.9002,0,0.845008,8.434867,4.381372,1,2,1,1,3896.76
case14_fdia_044,case14,fdia,Tier 1 (Subtle),0.003819,1.91,44,test,1,544.4915,66.2062,1,6308.4307,5.0,1,0.0833,0.8667,0,0.843333,8.434714,4.381372,1,2,1,1,3987.37
case14_fdia_045,case14,fdia,Tier 2 (Moderate),0.00688,3.44,45,test,1,225.1135,66.2062,1,6321.357,5.0,1,0.2823,0.8635,0,0.843177,8.43442,4.381372,1,2,1,1,3891.95
case14_fdia_046,case14,fdia,Tier 3 (Strong),0.016555,8.28,46,test,1,1053.6726,66.2062,1,6401.2769,5.0,1,1.9984,0.8583,0,0.842914,8.433892,4.381372,1,2,1,1,3877.75
case14_fdia_047,case14,fdia,Tier 4 (Severe),0.03,15.0,47,test,1,1754.6899,66.2062,1,6537.8778,5.0,1,0.6665,0.8493,0,0.842464,8.432966,4.381372,1,2,1,1,3912.54
case14_fdia_048,case14,fdia,Tier 1 (Subtle),0.002895,1.45,48,test,1,570.4922,66.2062,1,6578.7299,5.0,1,0.0607,0.8274,0,0.841371,8.431041,4.381372,1,2,1,1,3996.85
case14_fdia_049,case14,fdia,Tier 2 (Moderate),0.008394,4.2,49,test,1,400.3807,66.2062,1,6605.8275,5.0,1,0.345,0.7952,0,0.83976,8.427697,4.381372,1,2,1,1,3898.78
case14_fdia_050,case14,fdia,Tier 3 (Strong),0.013055,6.53,50,test,1,767.3215,66.2062,1,6662.5944,5.0,1,0.0175,0.7856,0,0.839279,8.424206,4.381372,1,2,1,1,3890.38
case14_fdia_051,case14,fdia,Tier 4 (Severe),0.03,15.0,51,test,1,1785.4017,66.2062,1,6801.6785,5.0,1,2.0424,0.8563,0,0.842817,8.424602,4.381372,1,2,1,1,3907.21
case14_fdia_052,case14,fdia,Tier 1 (Subtle),0.003519,1.76,52,test,1,565.5234,66.2062,1,6842.1289,5.0,1,0.5033,0.8468,0,0.842342,8.424484,4.381372,1,2,1,1,3984.45
case14_fdia_053,case14,fdia,Tier 2 (Moderate),0.009074,4.54,53,test,1,237.6784,66.2062,1,6856.0711,5.0,1,0.3333,0.8208,0,0.841038,8.423074,4.381372,1,2,1,1,3893.52
case14_fdia_054,case14,fdia,Tier 3 (Strong),0.012405,6.2,54,test,1,867.0868,66.2062,1,6920.9045,5.0,1,0.0424,0.7424,0,0.83712,8.417886,4.381372,1,2,1,1,3889.11
case14_fdia_055,case14,fdia,Tier 4 (Severe),0.03,15.0,55,test,1,1927.4165,66.2062,1,7071.4713,5.0,1,0.9916,0.7144,0,0.835718,8.411816,4.381372,1,2,1,1,3908.14
case14_fdia_056,case14,fdia,Tier 1 (Subtle),0.002705,1.35,56,test,1,623.9937,66.2062,1,7116.6493,5.0,1,0.5611,0.7419,0,0.837095,8.40773,4.381372,1,2,1,1,3991.85
case14_fdia_057,case14,fdia,Tier 2 (Moderate),0.007304,3.65,57,test,1,396.2125,66.2062,1,7143.4099,5.0,1,0.5594,0.7467,0,0.837337,8.404294,4.381372,1,2,1,1,3889.76
case14_fdia_058,case14,fdia,Tier 3 (Strong),0.017869,8.93,58,test,1,781.4539,66.2062,1,7201.3194,5.0,1,1.4032,0.7078,0,0.835391,8.399256,4.381372,1,2,1,1,3873.66
case14_fdia_059,case14,fdia,Tier 4 (Severe),0.03,15.0,59,test,1,1699.0965,66.2062,1,7333.4253,5.0,1,1.4578,0.7621,0,0.838107,8.397437,4.381372,1,2,1,1,3920.46
case14_load_shift_000,case14,load_shift,Tier 1 (Subtle),0.007328,1.83,0,test,1,1321.0179,66.2062,1,7434.9615,5.0,1,1.1914,0.7594,0,0.837971,8.395665,4.381372,1,2,1,1,3996.57
case14_load_shift_001,case14,load_shift,Tier 2 (Moderate),0.016334,4.08,1,test,1,583.2062,66.2062,1,7476.8416,5.0,1,1.7392,0.8313,0,0.841567,8.397666,4.381372,1,2,1,1,3842.21
case14_load_shift_002,case14,load_shift,Tier 3 (Strong),0.036334,9.08,2,test,1,1128.62,66.2062,1,7562.8214,5.0,1,0.1159,0.7392,0,0.83696,8.394859,4.381372,1,2,1,1,3745.81
case14_load_shift_003,case14,load_shift,Tier 4 (Severe),0.05,12.5,3,test,1,742.3532,66.2062,1,7617.5694,5.0,1,1.6503,0.8022,0,0.840112,8.395485,4.381372,1,2,1,1,3613.2
case14_load_shift_004,case14,load_shift,Tier 1 (Subtle),0.007456,1.86,4,test,1,1468.9114,66.2062,1,7731.0636,5.0,1,0.8626,0.8412,0,0.84206,8.397997,4.381372,1,2,1,1,3504.0
case14_load_shift_005,case14,load_shift,Tier 2 (Moderate),0.019907,4.98,5,test,1,15.0607,66.2062,0,7727.006,5.0,1,0.7006,0.8621,0,0.399977,7.958174,4.381372,1,1,0,1,3657.18
case14_load_shift_006,case14,load_shift,Tier 3 (Strong),0.038478,9.62,6,test,1,500.2294,66.2062,1,7762.1769,5.0,1,0.6887,0.7966,0,0.839832,8.002189,4.381372,1,2,1,1,3664.69
case14_load_shift_007,case14,load_shift,Tier 4 (Severe),0.05,12.5,7,test,1,465.1931,66.2062,1,7794.515,5.0,1,0.4134,0.784,0,0.839199,8.04117,4.381372,1,2,1,1,3576.51
case14_load_shift_008,case14,load_shift,Tier 1 (Subtle),0.00568,1.42,8,test,1,1907.4566,66.2062,1,7943.468,5.0,1,1.5433,0.8581,0,0.842906,8.079959,4.381372,1,2,1,1,3493.76
case14_load_shift_009,case14,load_shift,Tier 2 (Moderate),0.019502,4.88,9,test,1,13.1186,66.2062,0,7939.2534,5.0,1,0.7274,0.8772,0,0.393399,7.665362,4.381372,1,1,0,1,3660.52
case14_load_shift_010,case14,load_shift,Tier 3 (Strong),0.039852,9.96,10,test,1,621.3785,66.2062,1,7984.2199,5.0,1,0.0362,0.8782,0,0.843909,7.742734,4.381372,1,2,1,1,3663.78
case14_load_shift_011,case14,load_shift,Tier 4 (Severe),0.05,12.5,11,test,1,435.3314,66.2062,1,8014.1435,5.0,1,2.035,0.8778,0,0.84389,7.812351,4.381372,1,2,1,1,3568.16
case14_load_shift_012,case14,load_shift,Tier 1 (Subtle),0.009267,2.32,12,test,1,1639.6786,66.2062,1,8141.4451,5.0,1,0.5657,0.8809,0,0.844046,7.875162,4.381372,1,2,1,1,3492.85
case14_load_shift_013,case14,load_shift,Tier 2 (Moderate),0.017773,4.44,13,test,1,32.5501,66.2062,0,8138.8017,5.0,1,0.8153,0.905,0,0.468163,7.555809,4.381372,1,1,0,1,3651.72
case14_load_shift_014,case14,load_shift,Tier 3 (Strong),0.030812,7.7,14,test,1,182.883,66.2062,1,8148.3135,5.0,1,2.3955,1.0227,0,0.851134,7.651362,4.381372,1,2,1,1,3665.56
case14_load_shift_015,case14,load_shift,Tier 4 (Severe),0.05,12.5,15,test,1,764.478,66.2062,1,8204.8504,5.0,1,0.2054,0.9834,0,0.849169,7.735394,4.381372,1,2,1,1,3617.05
case14_load_shift_016,case14,load_shift,Tier 1 (Subtle),0.007774,1.94,16,test,1,1419.8685,66.2062,1,8314.3792,5.0,1,0.2757,0.9691,0,0.848455,7.81031,4.381372,1,2,1,1,3509.27
case14_load_shift_017,case14,load_shift,Tier 2 (Moderate),0.018683,4.67,17,test,1,23.3539,66.2062,0,8310.9921,5.0,1,0.4049,0.9614,0,0.436255,7.465534,4.381372,1,1,0,1,3650.46
case14_load_shift_018,case14,load_shift,Tier 3 (Strong),0.037551,9.39,18,test,1,457.462,66.2062,1,8342.7051,5.0,1,0.4046,0.9114,0,0.845572,7.564552,4.381372,1,2,1,1,3664.48
case14_load_shift_019,case14,load_shift,Tier 4 (Severe),0.05,12.5,19,test,1,549.6766,66.2062,1,8381.8742,5.0,1,0.3958,0.8583,0,0.842917,7.651014,4.381372,1,2,1,1,3584.45
case14_load_shift_020,case14,load_shift,Tier 1 (Subtle),0.007647,1.91,20,test,1,1683.3034,66.2062,1,8512.7031,5.0,1,2.7904,0.9383,0,0.846915,7.732827,4.381372,1,2,1,1,3494.41
case14_load_shift_021,case14,load_shift,Tier 2 (Moderate),0.018558,4.64,21,test,1,29.1173,66.2062,0,8509.7821,5.0,1,2.1977,0.9612,0,0.45801,7.417555,4.381372,1,1,0,1,3651.4
case14_load_shift_022,case14,load_shift,Tier 3 (Strong),0.033848,8.46,22,test,1,245.988,66.2062,1,8524.3962,5.0,1,0.8431,0.9976,0,0.849879,7.525678,4.381372,1,2,1,1,3656.14
case14_load_shift_023,case14,load_shift,Tier 4 (Severe),0.05,12.5,23,test,1,635.2879,66.2062,1,8570.4874,5.0,1,0.4227,0.9362,0,0.84681,7.61992,4.381372,1,2,1,1,3597.18
case14_load_shift_024,case14,load_shift,Tier 1 (Subtle),0.006827,1.71,24,test,1,1656.3857,66.2062,1,8699.1399,5.0,1,0.4201,0.9141,0,0.845704,7.703632,4.381372,1,2,1,1,3496.93
case14_load_shift_025,case14,load_shift,Tier 2 (Moderate),0.019707,4.93,25,test,1,19.5263,66.2062,0,8695.4434,5.0,1,0.231,0.8906,0,0.418262,7.351531,4.381372,1,1,0,1,3662.43
case14_load_shift_026,case14,load_shift,Tier 3 (Strong),0.03063,7.66,26,test,1,184.6002,66.2062,1,8705.094,5.0,1,0.9309,0.9027,0,0.845135,7.461513,4.381372,1,2,1,1,3667.34
case14_load_shift_027,case14,load_shift,Tier 4 (Severe),0.05,12.5,27,test,1,771.5785,66.2062,1,8762.2051,5.0,1,0.3712,0.9006,0,0.845029,7.560391,4.381372,1,2,1,1,3613.49
case14_load_shift_028,case14,load_shift,Tier 1 (Subtle),0.009853,2.46,28,test,1,1390.0107,66.2062,1,8869.3197,5.0,1,0.2041,0.8336,0,0.841681,7.646033,4.381372,1,2,1,1,3506.03
case14_load_shift_029,case14,load_shift,Tier 2 (Moderate),0.022842,5.71,29,test,1,35.3765,66.2062,0,8866.9048,5.0,1,0.7854,0.8365,0,0.475411,7.356841,4.381372,1,1,0,1,3646.23
case14_load_shift_030,case14,load_shift,Tier 3 (Strong),0.034078,8.52,30,test,1,226.3002,66.2062,1,8879.9271,5.0,1,0.2553,0.8475,0,0.842374,7.463531,4.381372,1,2,1,1,3644.58
case14_load_shift_031,case14,load_shift,Tier 4 (Severe),0.05,12.5,31,test,1,581.0882,66.2062,1,8921.6359,5.0,1,0.0298,0.7472,0,0.837361,7.554539,4.381372,1,2,1,1,3589.59
case14_load_shift_032,case14,load_shift,Tier 1 (Subtle),0.008804,2.2,32,test,1,1542.5097,66.2062,1,9041.0809,5.0,1,1.237,0.7808,0,0.839039,7.638125,4.381372,1,2,1,1,3492.61
case14_load_shift_033,case14,load_shift,Tier 2 (Moderate),0.021843,5.46,33,test,1,14.4218,66.2062,0,9036.9717,5.0,1,0.2508,0.7526,0,0.392086,7.266398,4.381372,1,1,0,1,3649.89
case14_load_shift_034,case14,load_shift,Tier 3 (Strong),0.037814,9.45,34,test,1,415.5195,66.2062,1,9065.2934,5.0,1,0.6039,0.663,0,0.833149,7.372908,4.381372,1,2,1,1,3647.06
case14_load_shift_035,case14,load_shift,Tier 4 (Severe),0.05,12.5,35,test,1,440.2829,66.2062,1,9095.6173,5.0,1,0.2683,0.6661,0,0.833307,7.468924,4.381372,1,2,1,1,3568.71
case14_load_shift_036,case14,load_shift,Tier 1 (Subtle),0.007782,1.95,36,test,1,1755.5714,66.2062,1,9232.2895,5.0,1,0.1452,0.6596,0,0.832981,7.555012,4.381372,1,2,1,1,3485.84
case14_load_shift_037,case14,load_shift,Tier 2 (Moderate),0.015621,3.91,37,test,1,59.8865,66.2062,0,9231.8564,5.0,1,0.258,0.6523,0,0.558749,7.35826,4.381372,1,1,0,1,3649.95
case14_load_shift_038,case14,load_shift,Tier 3 (Strong),0.033222,8.31,38,test,1,332.8147,66.2062,1,9253.4909,5.0,1,0.1449,0.6393,0,0.831964,7.454398,4.381372,1,2,1,1,3678.51
case14_load_shift_039,case14,load_shift,Tier 4 (Severe),0.05,12.5,39,test,1,701.4332,66.2062,1,9304.9303,5.0,1,0.0296,0.621,0,0.831049,7.540007,4.381372,1,2,1,1,3611.74
case14_load_shift_040,case14,load_shift,Tier 1 (Subtle),0.008649,2.16,40,test,1,1404.5361,66.2062,1,9413.2194,5.0,1,0.5109,0.507,0,0.82535,7.611357,4.381372,1,2,1,1,3505.75
case14_load_shift_041,case14,load_shift,Tier 2 (Moderate),0.023065,5.77,41,test,1,21.8666,66.2062,0,9409.7121,5.0,1,0.4997,0.4221,0,0.403675,7.253896,4.381372,1,1,0,1,3650.28
case14_load_shift_042,case14,load_shift,Tier 3 (Strong),0.033319,8.33,42,test,1,187.2576,66.2062,1,9419.5776,5.0,1,1.0399,0.4319,0,0.821597,7.350103,4.381372,1,2,1,1,3641.42
case14_load_shift_043,case14,load_shift,Tier 4 (Severe),0.05,12.5,43,test,1,607.6755,66.2062,1,9463.4362,5.0,1,0.134,0.4175,0,0.820875,7.435968,4.381372,1,2,1,1,3590.77
case14_load_shift_044,case14,load_shift,Tier 1 (Subtle),0.009344,2.34,44,test,1,1539.5181,66.2062,1,9582.6393,5.0,1,0.7746,0.4352,0,0.821762,7.514133,4.381372,1,2,1,1,3492.77
case14_load_shift_045,case14,load_shift,Tier 2 (Moderate),0.016306,4.08,45,test,1,46.2831,66.2062,0,9581.1062,5.0,1,0.6591,0.4566,0,0.4976,7.26032,4.381372,1,1,0,1,3644.5
case14_load_shift_046,case14,load_shift,Tier 3 (Strong),0.039241,9.81,46,test,1,579.1516,66.2062,1,9622.6585,5.0,1,0.6065,0.4404,0,0.82202,7.356308,4.381372,1,2,1,1,3667.0
case14_load_shift_047,case14,load_shift,Tier 4 (Severe),0.05,12.5,47,test,1,455.33,66.2062,1,9654.1991,5.0,1,0.1297,0.4283,0,0.821417,7.442094,4.381372,1,2,1,1,3574.18
case14_load_shift_048,case14,load_shift,Tier 1 (Subtle),0.00716,1.79,48,test,1,1705.5549,66.2062,1,9786.8272,5.0,1,0.3602,0.4361,0,0.821807,7.519692,4.381372,1,2,1,1,3498.7
case14_load_shift_049,case14,load_shift,Tier 2 (Moderate),0.020487,5.12,49,test,1,23.4741,66.2062,0,9783.4499,5.0,1,1.1022,0.452,0,0.411239,7.178962,4.381372,1,1,0,1,3660.86
case14_load_shift_050,case14,load_shift,Tier 3 (Strong),0.039191,9.8,50,test,1,467.7473,66.2062,1,9815.9945,5.0,1,1.1859,0.4985,0,0.824926,7.285991,4.381372,1,2,1,1,3655.87
case14_load_shift_051,case14,load_shift,Tier 4 (Severe),0.05,12.5,51,test,1,460.8796,66.2062,1,9847.9838,5.0,1,0.1122,0.5026,0,0.825132,7.382524,4.381372,1,2,1,1,3574.51
case14_load_shift_052,case14,load_shift,Tier 1 (Subtle),0.009117,2.28,52,test,1,1546.7581,66.2062,1,9967.7723,5.0,1,1.7181,0.5267,0,0.826335,7.470606,4.381372,1,2,1,1,3495.62
case14_load_shift_053,case14,load_shift,Tier 2 (Moderate),0.021777,5.44,53,test,1,15.0367,66.2062,0,9963.7128,5.0,1,0.7334,0.5508,0,0.384321,7.107866,4.381372,1,1,0,1,3655.09
case14_load_shift_054,case14,load_shift,Tier 3 (Strong),0.038113,9.53,54,test,1,398.376,66.2062,1,9990.6484,5.0,1,0.5265,0.547,0,0.827348,7.224427,4.381372,1,2,1,1,3651.99
case14_load_shift_055,case14,load_shift,Tier 4 (Severe),0.05,12.5,55,test,1,472.3774,66.2062,1,10023.5673,5.0,1,1.2127,0.5942,0,0.829709,7.331693,4.381372,1,2,1,1,3573.45
case14_load_shift_056,case14,load_shift,Tier 1 (Subtle),0.006881,1.72,56,test,1,1846.9501,66.2062,1,10167.628,5.0,1,0.164,0.5951,0,0.829756,7.428279,4.381372,1,2,1,1,3487.48
case14_load_shift_057,case14,load_shift,Tier 2 (Moderate),0.017552,4.39,57,test,1,35.7722,66.2062,0,10165.2451,5.0,1,0.3488,0.5996,0,0.465061,7.150512,4.381372,1,1,0,1,3659.76
case14_load_shift_058,case14,load_shift,Tier 3 (Strong),0.034658,8.66,58,test,1,373.1027,66.2062,1,10190.1371,5.0,1,0.7903,0.6319,0,0.831596,7.267057,4.381372,1,2,1,1,3666.04
case14_load_shift_059,case14,load_shift,Tier 4 (Severe),0.05,12.5,59,test,1,629.9924,66.2062,1,10235.8002,5.0,1,0.5422,0.6575,0,0.832877,7.373228,4.381372,1,2,1,1,3599.41
