initial_trust,initial_risk,survivability,final_trust,mean_quorum
0.7631578947368421,0.7105263157894737,0.0,0.26780982751411714,0.6717358468148252
0.7631578947368421,0.7578947368421053,0.0,0.22990893506862659,0.669939883499774
0.7631578947368421,0.8052631578947369,0.0,0.21015584758939504,0.6683673093255342
0.7631578947368421,0.8526315789473684,0.0,0.18985554805918545,0.6669294906462906
0.7631578947368421,0.9,0.0,0.16569757312766262,0.6652486286909162
0.8105263157894737,0.0,1.0,0.8024990496436921,0.700695331361016
0.8105263157894737,0.04736842105263158,1.0,0.7748495711275839,0.69940989830625
0.8105263157894737,0.09473684210526316,0.63,0.744529621121825,0.6977946067580969
0.8105263157894737,0.14210526315789473,0.1,0.7106518811443077,0.696081587428516
0.8105263157894737,0.18947368421052632,0.0,0.6747328837920378,0.6943159322808827
0.8105263157894737,0.2368421052631579,0.0,0.6461296291555197,0.6928896545996479
0.8105263157894737,0.28421052631578947,0.0,0.613905395502015,0.6912161159460517
0.8105263157894737,0.3315789473684211,0.0,0.5774957957355846,0.6896021811210286
0.8105263157894737,0.37894736842105264,0.0,0.5469506929406703,0.6879543931746471
0.8105263157894737,0.4263157894736842,0.0,0.5119521088697967,0.6861941773848125
0.8105263157894737,0.4736842105263158,0.0,0.4819227688968465,0.684755741055881
0.8105263157894737,0.5210526315789474,0.0,0.44220216756953024,0.6826429244489663
0.8105263157894737,0.5684210526315789,0.0,0.40871164748505096,0.681154123436992
0.8105263157894737,0.6157894736842106,0.0,0.377006853646185,0.6795865757204066
0.8105263157894737,0.6631578947368422,0.0,0.3485451278054319,0.6782380032376563
0.8105263157894737,0.7105263157894737,0.0,0.3139538327614852,0.6765758252263029
0.8105263157894737,0.7578947368421053,0.0,0.281325658236409,0.674929889531526
0.8105263157894737,0.8052631578947369,0.0,0.24519148951423375,0.6730147872529365
0.8105263157894737,0.8526315789473684,0.0,0.22403542093001877,0.6714983727104814
0.8105263157894737,0.9,0.0,0.20260758251627214,0.6699645499069061
0.8578947368421053,0.0,1.0,0.8454317166236057,0.7051474336628898
0.8578947368421053,0.04736842105263158,1.0,0.8234743492566097,0.7040573158918249
0.8578947368421053,0.09473684210526316,0.91,0.7907796940674212,0.702518122697306
0.8578947368421053,0.14210526315789473,0.49,0.761074887660953,0.701060870832108
0.8578947368421053,0.18947368421052632,0.06,0.7271115736661584,0.6992620902911791
0.8578947368421053,0.2368421052631579,0.0,0.6901478080638143,0.6975424615546187
0.8578947368421053,0.28421052631578947,0.0,0.6563269194923429,0.6957264128057844
0.8578947368421053,0.3315789473684211,0.0,0.6294689979297192,0.6944895146793768
0.8578947368421053,0.37894736842105264,0.0,0.5927042217825575,0.6926547889123935
0.8578947368421053,0.4263157894736842,0.0,0.5580618994217195,0.6908904946072006
0.8578947368421053,0.4736842105263158,0.0,0.5245379556352493,0.6893075636999539
0.8578947368421053,0.5210526315789474,0.0,0.49494078713415446,0.6878188287563056
0.8578947368421053,0.5684210526315789,0.0,0.45782950973979064,0.6860051118329704
0.8578947368421053,0.6157894736842106,0.0,0.4256228976625094,0.6843838087244372
0.8578947368421053,0.6631578947368422,0.0,0.3958044726570217,0.6829025673300163
0.8578947368421053,0.7105263157894737,0.0,0.36375339676517415,0.6813012816857252
0.8578947368421053,0.7578947368421053,0.0,0.3253358115672209,0.6792795471662685
0.8578947368421053,0.8052631578947369,0.0,0.29554734628660445,0.6779777450222872
0.8578947368421053,0.8526315789473684,0.0,0.26182135426789455,0.676397048758049
0.8578947368421053,0.9,0.0,0.2378054452621895,0.6746406128344387
0.9052631578947369,0.0,1.0,0.8970915394648734,0.7100655063726257
0.9052631578947369,0.04736842105263158,1.0,0.8756354068806136,0.7091175826258891
0.9052631578947369,0.09473684210526316,1.0,0.8394714933063311,0.7072717943751476
0.9052631578947369,0.14210526315789473,0.76,0.8047810191131474,0.7055050414376655
0.9052631578947369,0.18947368421052632,0.32,0.7707895249358226,0.7039299993772588
0.9052631578947369,0.2368421052631579,0.03,0.7381470230277031,0.7022078878063087
0.9052631578947369,0.28421052631578947,0.0,0.7063501995971367,0.7007561286328646
0.9052631578947369,0.3315789473684211,0.0,0.677617146136356,0.6992654212220906
0.9052631578947369,0.37894736842105264,0.0,0.6402816435871832,0.6973297913829203
0.9052631578947369,0.4263157894736842,0.0,0.6067392181224263,0.6956695253660868
0.9052631578947369,0.4736842105263158,0.0,0.5753036489749681,0.6942733382514432
0.9052631578947369,0.5210526315789474,0.0,0.5401809456367092,0.6923927455954118
0.9052631578947369,0.5684210526315789,0.0,0.5115867310370569,0.6909926988727905
0.9052631578947369,0.6157894736842106,0.0,0.4738154500815195,0.6891680225079692
0.9052631578947369,0.6631578947368422,0.0,0.4406641983427144,0.687589043435438
0.9052631578947369,0.7105263157894737,0.0,0.4087046654387912,0.6860216405667771
0.9052631578947369,0.7578947368421053,0.0,0.37011193470577164,0.6840154417000659
0.9052631578947369,0.8052631578947369,0.0,0.3401751521994644,0.6825341236310919
0.9052631578947369,0.8526315789473684,0.0,0.306137374494307,0.6807683197279866
